,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
4211,4,12,Sylas,Side.red,Lane.mid_lane,8,5472,10845,5472,8,16081,1.5,4,18,19,225797,37559,289,3,13,False
4212,4,7,MissFortune,Side.blue,Lane.bot_lane,3,1544,6704,1544,5,8948,0.8,1,12,3,108512,10019,214,0,14,False
4213,3,14,Yuumi,Side.blue,Lane.utility,14,1002,1204,1002,1,6944,18.0,4,10,11,12295,3447,4,1,38,True
4214,4,3,Soraka,Side.red,Lane.utility,27,1036,3128,1036,4,8364,7.25,2,14,34,13304,12211,3,1,40,True
4215,12,4,Jax,Side.red,Lane.top_lane,4,15641,19363,15641,7,14637,0.8571428571428571,2,16,15,192663,24777,219,5,13,True
4216,12,4,Aatrox,Side.blue,Lane.top_lane,0,1800,5939,1800,6,10939,0.6666666666666666,4,15,12,134211,30720,194,1,26,False
4217,4,12,Camille,Side.blue,Lane.top_lane,8,1751,6127,1751,9,8150,1.1111111111111112,2,13,12,77778,23275,155,0,12,False
4218,14,4,Karma,Side.blue,Lane.utility,11,0,1099,0,5,9061,3.4,6,12,33,31167,17456,31,0,77,False
4219,4,1,Jhin,Side.red,Lane.bot_lane,5,2587,5227,2587,6,10666,1.6666666666666667,5,12,23,106830,16911,173,2,39,False
4220,4,14,Rumble,Side.red,Lane.mid_lane,9,1048,7941,1048,5,11501,3.4,8,15,11,125613,15223,147,0,26,True
4221,4,11,Trundle,Side.red,Lane.jungle,5,0,3743,0,5,12226,2.8,9,14,32,117875,39585,43,0,28,False
4222,3,4,MissFortune,Side.red,Lane.bot_lane,6,2344,3633,2344,8,9560,1.75,8,12,9,70353,19520,131,0,14,False
4223,14,12,Camille,Side.red,Lane.top_lane,12,8342,8579,8342,3,12447,6.333333333333333,7,15,24,120169,24176,174,3,31,True
4224,12,4,Seraphine,Side.red,Lane.mid_lane,9,0,4348,0,7,10323,1.7142857142857142,3,15,37,143642,15166,190,0,24,False
4225,4,11,Ekko,Side.red,Lane.jungle,8,1566,14480,1566,9,13637,1.6666666666666667,7,17,15,188042,36637,34,1,33,True
4226,4,11,Lillia,Side.blue,Lane.jungle,9,52,1477,52,9,11427,2.0,9,14,24,124539,25479,45,0,28,False
4227,4,12,TwistedFate,Side.red,Lane.mid_lane,12,3868,5818,3868,5,11843,3.4,5,14,56,120904,19337,185,1,15,False
4228,4,1,Xerath,Side.red,Lane.mid_lane,3,427,427,427,2,7771,2.5,2,12,12,102925,6443,173,0,12,False
4229,4,12,Jax,Side.blue,Lane.top_lane,8,10106,29887,10106,3,19296,7.666666666666667,15,17,23,227601,27402,223,4,34,True
4230,4,12,Syndra,Side.red,Lane.mid_lane,10,2254,3570,2254,2,13266,8.5,7,16,25,178852,10794,212,1,34,True
4231,4,12,Vex,Side.red,Lane.mid_lane,6,2692,2692,2692,2,7884,4.0,2,13,16,100826,11070,162,1,24,True
4232,4,12,Irelia,Side.blue,Lane.top_lane,0,3533,5111,3533,8,11715,1.125,9,14,13,149069,31424,189,2,20,False
4233,4,12,TwistedFate,Side.red,Lane.mid_lane,6,319,2400,319,10,9941,1.1,5,14,34,80583,22809,124,0,17,False
4234,4,7,Jhin,Side.blue,Lane.bot_lane,12,6103,10456,6103,3,12067,6.666666666666667,8,15,18,153499,12742,180,4,12,True
4235,4,11,Nunu,Side.red,Lane.jungle,11,717,16831,717,7,14934,4.142857142857143,18,16,40,166241,36166,42,0,35,False
4236,4,11,Kayn,Side.red,Lane.jungle,2,0,5823,0,4,8875,2.25,7,12,6,104232,15941,45,0,12,False
4237,12,4,Jayce,Side.red,Lane.top_lane,7,3309,13136,3309,6,18467,3.5,14,18,5,298297,30070,305,1,19,True
4238,11,4,Ivern,Side.blue,Lane.jungle,12,3776,26711,3776,2,9556,8.0,4,14,21,280058,7116,6,1,19,True
4239,14,4,Taric,Side.blue,Lane.utility,9,0,0,0,5,4205,2.0,1,8,25,11846,9733,20,0,19,False
4240,4,12,Jayce,Side.blue,Lane.top_lane,5,6379,12751,6379,6,13769,2.8333333333333335,12,16,11,145258,19840,179,3,25,True
4241,4,12,Malzahar,Side.blue,Lane.mid_lane,8,3837,13087,3837,11,14297,1.3636363636363635,7,17,82,180067,26825,215,2,47,True
4242,12,4,TwistedFate,Side.blue,Lane.mid_lane,9,825,825,825,4,8945,2.75,2,13,40,103552,15869,164,0,23,False
4243,14,12,Fiora,Side.blue,Lane.top_lane,10,9465,18067,9465,7,14299,2.0,4,18,12,192507,51727,242,4,24,True
4244,4,12,Leblanc,Side.blue,Lane.top_lane,5,2553,2553,2553,1,8691,8.0,3,13,12,72758,9337,137,2,21,True
4245,4,12,Graves,Side.red,Lane.top_lane,2,4819,12396,4819,4,12405,1.25,3,16,16,211131,20892,229,2,26,True
4246,4,11,JarvanIV,Side.red,Lane.jungle,3,140,8424,140,4,9321,3.5,11,11,25,93037,20701,15,0,31,False
4247,4,3,Draven,Side.red,Lane.bot_lane,7,808,893,808,9,6865,0.8888888888888888,1,11,4,65294,15764,126,0,7,False
4248,12,4,Singed,Side.red,Lane.mid_lane,7,3380,7179,3380,4,9004,2.25,2,14,20,93585,18150,166,1,21,True
4249,4,11,Graves,Side.blue,Lane.jungle,12,859,19454,859,8,11654,2.0,4,16,14,169708,26217,38,1,31,True
4250,12,4,Veigar,Side.red,Lane.mid_lane,13,12663,20921,12663,6,20286,5.333333333333333,19,18,45,210730,21538,191,6,32,True
4251,14,4,Akshan,Side.blue,Lane.mid_lane,1,231,231,231,8,8186,0.5,3,13,0,85858,12677,153,1,9,False
4252,4,14,Kassadin,Side.blue,Lane.mid_lane,11,2646,2646,2646,2,10743,9.0,7,14,10,108751,12064,150,1,10,True
4253,12,14,Qiyana,Side.red,Lane.top_lane,9,0,0,0,11,12690,1.8181818181818181,11,14,10,85509,23784,118,0,18,False
4254,11,4,Qiyana,Side.blue,Lane.jungle,8,3282,48287,3282,2,15044,9.5,11,15,25,199618,24911,40,2,34,True
4255,11,4,LeeSin,Side.blue,Lane.jungle,1,218,16951,218,6,9100,1.1666666666666667,6,12,18,106097,28068,18,1,17,False
4256,14,4,Yone,Side.red,Lane.top_lane,6,789,3312,789,11,10002,0.8181818181818182,3,15,12,156043,22177,170,0,16,False
4257,4,7,Caitlyn,Side.red,Lane.bot_lane,1,1443,1443,1443,5,5011,0.6,2,8,9,34111,7076,84,0,10,False
4258,21,4,Warwick,Side.red,Lane.top_lane,6,1263,2616,1263,9,10363,1.2222222222222223,5,15,20,116714,38041,180,0,12,False
4259,4,12,Viktor,Side.red,Lane.mid_lane,4,740,895,740,9,7883,0.4444444444444444,0,13,16,113627,18902,168,0,10,False
4260,4,12,Vladimir,Side.red,Lane.top_lane,2,5087,10616,5087,7,12767,1.2857142857142858,7,16,4,153995,33704,211,2,14,False
4261,4,7,Lulu,Side.blue,Lane.utility,15,366,366,366,9,7339,1.6666666666666667,0,12,31,13026,15131,11,0,66,False
4262,4,12,Malphite,Side.blue,Lane.top_lane,7,0,401,0,10,8789,0.9,2,14,28,109710,28516,147,0,18,False
4263,4,14,Zyra,Side.blue,Lane.utility,14,2092,2432,2092,11,9969,1.3636363636363635,1,14,39,54196,25123,25,1,96,False
4264,4,12,Vex,Side.blue,Lane.mid_lane,6,1793,4055,1793,8,14604,2.375,13,16,35,144954,18060,206,2,19,True
4265,4,12,Ezreal,Side.blue,Lane.bot_lane,11,2183,11961,2183,8,18213,3.625,18,17,7,211016,27650,216,1,28,True
4266,4,3,Jinx,Side.blue,Lane.bot_lane,13,12587,20360,12587,1,11103,20.0,7,14,17,137377,11229,166,5,13,True
4267,14,4,Pantheon,Side.red,Lane.utility,10,634,3449,634,4,8904,3.0,2,12,19,36346,15270,45,0,96,True
4268,7,4,Lucian,Side.blue,Lane.bot_lane,6,4278,15399,4278,2,11234,6.5,7,14,5,140581,9635,190,2,12,True
4269,4,11,LeeSin,Side.blue,Lane.jungle,16,1174,24040,1174,7,14877,3.7142857142857144,10,17,24,182445,45501,31,1,27,True
4270,4,7,Lulu,Side.blue,Lane.utility,18,224,1154,224,5,8911,3.8,1,14,22,16987,19484,36,0,81,False
4271,4,11,Nidalee,Side.blue,Lane.jungle,4,296,14460,296,6,10245,1.6666666666666667,6,13,2,138065,25855,13,0,31,False
4272,4,7,Lucian,Side.red,Lane.bot_lane,11,4559,11457,4559,4,13485,5.0,9,15,1,173762,13548,223,2,20,True
4273,4,6,Vayne,Side.red,Lane.top_lane,4,5941,13423,5941,6,11449,1.6666666666666667,6,15,6,120759,19767,202,1,15,True
4274,7,4,Draven,Side.blue,Lane.bot_lane,7,7321,13734,7321,4,15890,4.5,11,15,10,191764,17202,217,2,17,True
4275,4,12,Irelia,Side.blue,Lane.top_lane,2,2787,3436,2787,5,7872,0.8,2,12,7,117766,23195,160,1,14,True
4276,4,12,Shen,Side.red,Lane.top_lane,20,1402,3658,1402,3,11973,8.666666666666666,6,16,30,93769,25921,136,1,15,True
4277,11,14,Zed,Side.red,Lane.jungle,7,1392,15955,1392,3,9839,5.333333333333333,9,12,6,113987,14643,32,1,14,True
4278,4,12,Jayce,Side.blue,Lane.top_lane,2,6236,12559,6236,5,13770,1.4,5,16,8,196579,20297,251,2,41,False
4279,4,11,Nidalee,Side.red,Lane.jungle,8,3010,33903,3010,1,13999,20.0,12,15,2,176633,19112,36,2,44,True
4280,12,4,Ryze,Side.blue,Lane.mid_lane,6,192,5111,192,14,11363,0.6428571428571429,3,15,30,147327,31484,182,0,29,False
4281,4,12,Ryze,Side.red,Lane.mid_lane,6,428,7315,428,7,11290,1.5714285714285714,5,15,18,165037,22932,210,1,24,False
4282,7,4,Soraka,Side.blue,Lane.utility,21,307,439,307,9,10074,2.4444444444444446,1,14,39,15195,23089,15,1,89,False
4283,11,4,Rengar,Side.red,Lane.jungle,3,0,9292,0,6,8577,0.8333333333333334,2,13,15,140554,35764,26,0,25,False
4284,4,11,LeeSin,Side.red,Lane.jungle,10,0,4474,0,8,10398,1.875,5,14,16,138779,37811,73,0,23,False
4285,11,4,LeeSin,Side.blue,Lane.jungle,12,3385,32191,3385,3,13591,8.0,12,14,19,146615,28083,57,1,37,True
4286,11,4,Ekko,Side.red,Lane.jungle,2,0,16973,0,2,6361,2.0,2,10,4,91427,15112,11,0,15,True
4287,4,7,Caitlyn,Side.blue,Lane.bot_lane,9,9693,18963,9693,4,15434,3.75,6,16,17,221211,14704,263,3,58,True
4288,4,12,Vladimir,Side.blue,Lane.bot_lane,9,4695,10150,4695,2,9816,6.0,3,13,5,105720,19381,173,2,26,True
4289,4,14,Lux,Side.red,Lane.utility,18,2574,3183,2574,0,9822,23.0,5,13,40,53387,7169,37,1,52,True
4290,4,14,Leona,Side.red,Lane.utility,10,0,0,0,6,5438,1.8333333333333333,1,9,25,14362,11021,23,0,35,False
4291,4,7,Caitlyn,Side.blue,Lane.bot_lane,8,9170,15955,9170,2,17497,10.0,12,18,29,278065,29845,282,4,41,True
4292,12,4,TwistedFate,Side.red,Lane.mid_lane,9,2766,2766,2766,2,9873,7.0,5,14,41,96060,13353,156,0,27,True
4293,4,3,Lucian,Side.blue,Lane.bot_lane,7,7305,17067,7305,12,17596,1.5833333333333333,12,16,4,252139,32072,242,3,43,False
4294,11,4,JarvanIV,Side.blue,Lane.jungle,14,1067,13535,1067,7,15258,3.2857142857142856,9,16,47,184410,46142,58,2,20,False
4295,11,4,XinZhao,Side.blue,Lane.jungle,2,0,8888,0,5,4854,0.4,0,9,8,66069,16164,8,0,9,False
4296,14,4,Thresh,Side.red,Lane.utility,4,0,414,0,4,5081,1.25,1,10,29,19742,12024,36,0,47,False
4297,4,14,Leona,Side.red,Lane.utility,8,0,249,0,12,6814,0.8333333333333334,2,11,31,20754,25391,41,0,52,False
4298,21,4,KogMaw,Side.blue,Lane.utility,2,1669,1669,1669,7,6805,0.7142857142857143,3,10,11,51706,10392,36,2,31,False
4299,14,4,Leona,Side.red,Lane.utility,13,80,1015,80,11,9330,1.2727272727272727,1,14,84,21799,36394,34,0,93,False
4300,4,11,Gragas,Side.red,Lane.jungle,6,2921,38869,2921,4,13920,3.0,6,17,18,218202,39260,40,1,43,False
4301,11,4,Qiyana,Side.red,Lane.jungle,4,0,7510,0,3,6024,2.6666666666666665,4,10,11,81765,12296,5,0,18,True
4302,4,11,LeeSin,Side.red,Lane.jungle,13,2526,22732,2526,6,13557,3.6666666666666665,9,16,15,170652,34903,30,2,32,True
4303,4,12,Ekko,Side.blue,Lane.mid_lane,8,4760,6247,4760,4,10404,2.5,2,15,12,152346,20281,191,1,18,True
4304,12,4,Corki,Side.blue,Lane.mid_lane,10,2376,8747,2376,10,11198,1.5,5,15,4,102877,19757,150,1,20,True
4305,4,14,Rakan,Side.blue,Lane.utility,7,56,162,56,2,5763,4.0,1,10,15,17563,11011,30,0,39,False
4306,4,7,Caitlyn,Side.blue,Lane.bot_lane,5,6696,9053,6696,6,12225,1.6666666666666667,5,13,20,151201,19380,209,3,25,False
4307,14,4,Lux,Side.blue,Lane.utility,8,3319,3319,3319,1,7939,12.0,4,11,26,30293,6606,22,2,66,True
4308,4,14,Thresh,Side.red,Lane.utility,10,194,879,194,6,6819,1.8333333333333333,1,13,26,16105,16091,27,0,65,True
4309,11,4,Talon,Side.red,Lane.jungle,6,0,15208,0,9,11862,1.3333333333333333,6,15,6,183689,32384,32,0,32,False
4310,4,11,Zed,Side.red,Lane.jungle,14,1199,30073,1199,9,18340,2.888888888888889,12,18,16,320821,54716,63,1,45,False
4311,7,4,Aphelios,Side.blue,Lane.bot_lane,8,6672,29247,6672,5,16097,3.4,9,16,10,235445,24326,236,0,47,True
4312,12,14,Katarina,Side.blue,Lane.mid_lane,6,0,1702,0,6,12060,1.6666666666666667,4,16,1,156295,26608,183,0,16,True
4313,12,4,Irelia,Side.red,Lane.mid_lane,3,3489,3489,3489,9,11015,0.7777777777777778,4,14,18,139615,34767,205,1,20,False
4314,4,14,Akshan,Side.red,Lane.mid_lane,12,4159,8236,4159,5,14945,5.4,15,15,1,134301,20597,163,1,22,True
4315,4,12,Orianna,Side.red,Lane.mid_lane,10,2351,6986,2351,4,10290,3.25,3,14,18,118946,15291,157,1,5,True
4316,4,14,Lulu,Side.blue,Lane.utility,20,695,2765,695,6,8719,4.0,4,14,24,15631,13137,23,0,68,True
4317,4,12,Leblanc,Side.blue,Lane.mid_lane,4,2606,2606,2606,3,8406,3.3333333333333335,6,11,16,48844,10925,92,1,10,True
4318,12,4,Irelia,Side.blue,Lane.top_lane,6,3918,3918,3918,9,10689,1.2222222222222223,5,14,12,131048,31070,196,1,23,False
4319,4,1,Jhin,Side.blue,Lane.bot_lane,1,231,330,231,5,4504,0.2,0,8,7,35066,7580,106,0,9,False
4320,3,4,Jhin,Side.blue,Lane.bot_lane,9,2984,4509,2984,4,7603,2.75,2,11,10,77279,7847,133,1,7,True
4321,4,12,Irelia,Side.blue,Lane.top_lane,4,5670,16334,5670,5,17021,4.0,16,16,18,216816,30011,238,3,26,True
4322,1,4,Aphelios,Side.blue,Lane.bot_lane,4,872,3141,872,3,9431,2.3333333333333335,3,12,12,100706,12158,187,0,16,False
4323,4,14,Blitzcrank,Side.blue,Lane.utility,13,0,0,0,7,7382,2.142857142857143,2,11,34,16465,17148,28,0,38,False
4324,4,12,Heimerdinger,Side.blue,Lane.top_lane,8,7517,17569,7517,5,13086,4.0,12,15,19,120037,14384,157,3,6,True
4325,4,12,Yone,Side.blue,Lane.top_lane,0,1162,2670,1162,11,8381,0.18181818181818182,2,13,12,107996,21988,148,0,13,False
4326,4,1,Jhin,Side.red,Lane.bot_lane,8,3813,20183,3813,2,16390,8.0,8,17,38,234227,15460,250,1,42,True
4327,4,3,Aphelios,Side.blue,Lane.bot_lane,0,1298,1298,1298,8,8059,0.0,0,12,23,112624,19301,178,0,18,False
4328,4,12,Cassiopeia,Side.red,Lane.mid_lane,10,3763,24624,3763,7,14850,2.4285714285714284,7,17,37,184529,25273,233,1,36,True
4329,3,4,Aphelios,Side.red,Lane.bot_lane,4,1828,1828,1828,7,10675,1.5714285714285714,7,13,11,99679,16346,184,0,27,False
4330,11,14,Talon,Side.red,Lane.jungle,6,3820,22031,3820,9,11176,1.4444444444444444,7,13,5,160045,29578,43,2,26,False
4331,11,4,Zed,Side.blue,Lane.jungle,2,89,10706,89,7,12455,1.7142857142857142,10,13,4,115494,22114,39,1,16,False
4332,4,14,Nami,Side.red,Lane.utility,41,1523,2483,1523,10,12992,4.5,4,18,31,29506,25451,19,1,89,False
4333,11,4,Viego,Side.blue,Lane.jungle,12,5810,54739,5810,1,17221,25.0,13,18,15,257844,30413,79,4,33,True
4334,4,7,Jhin,Side.red,Lane.bot_lane,9,368,368,368,3,9496,6.333333333333333,10,11,12,87722,8870,125,0,7,True
4335,4,12,Karma,Side.blue,Lane.bot_lane,4,2535,4459,2535,3,10791,2.3333333333333335,3,14,13,159372,14927,223,2,25,False
4336,4,11,LeeSin,Side.red,Lane.jungle,10,0,26485,0,4,12839,4.5,8,16,21,167743,46280,46,0,36,True
4337,4,14,Lux,Side.blue,Lane.utility,16,682,2808,682,7,9422,2.5714285714285716,2,13,54,37940,15962,31,0,110,False
4338,11,6,Hecarim,Side.blue,Lane.jungle,11,0,18463,0,7,10554,2.2857142857142856,5,14,18,152073,39448,28,0,28,False
4339,14,4,Janna,Side.blue,Lane.utility,17,891,891,891,4,10482,5.5,5,14,46,37704,14616,46,1,62,False
4340,4,12,Graves,Side.blue,Lane.top_lane,3,5667,6812,5667,2,14578,6.0,9,17,11,196952,11808,248,3,26,True
4341,4,12,Yone,Side.red,Lane.mid_lane,9,2343,15537,2343,7,16156,3.0,12,17,22,194965,29479,193,0,14,True
4342,12,14,Fiora,Side.blue,Lane.top_lane,4,3907,5390,3907,8,13034,1.625,9,15,13,122988,42679,171,1,15,False
4343,11,4,JarvanIV,Side.red,Lane.jungle,11,1880,39804,1880,3,13056,7.0,10,15,18,143843,29817,19,0,31,True
4344,4,12,Jax,Side.red,Lane.top_lane,0,1806,1926,1806,4,5157,0.0,0,10,5,49020,11416,104,0,8,False
4345,4,14,Lulu,Side.blue,Lane.utility,2,85,85,85,4,4068,0.75,1,7,17,9374,5858,7,0,19,False
4346,3,4,Senna,Side.red,Lane.utility,7,0,0,0,8,7070,1.125,2,10,40,27953,15550,19,0,34,False
4347,4,14,Janna,Side.red,Lane.utility,11,494,1005,494,10,7654,1.2,1,14,52,36492,22466,28,0,84,False
4348,7,14,Yuumi,Side.blue,Lane.utility,9,0,205,0,6,6938,2.0,3,11,20,13856,10759,8,0,38,False
4349,12,4,Ekko,Side.blue,Lane.mid_lane,3,0,0,0,6,5294,1.0,3,10,11,50373,14036,99,0,4,False
4350,4,3,Zilean,Side.red,Lane.utility,7,99,235,99,6,4301,1.1666666666666667,0,7,17,8813,8512,14,0,29,False
4351,4,12,Jayce,Side.blue,Lane.top_lane,1,4432,8207,4432,10,11645,0.9,8,13,10,112026,18810,147,3,27,False
4352,3,14,Yuumi,Side.blue,Lane.utility,20,314,1191,314,3,10166,9.0,7,14,20,30272,8391,13,0,52,True
4353,4,12,Gnar,Side.blue,Lane.top_lane,7,2273,4454,2273,5,14083,2.2,4,16,54,167601,36628,208,1,44,False
4354,12,14,Camille,Side.red,Lane.top_lane,3,0,0,0,3,4988,1.3333333333333333,1,10,8,40137,11583,102,0,6,False
4355,4,3,Taliyah,Side.red,Lane.bot_lane,13,4529,10353,4529,9,13101,2.2222222222222223,7,15,34,170322,18714,197,4,30,True
4356,4,7,Aphelios,Side.blue,Lane.bot_lane,17,5797,34169,5797,11,16305,2.727272727272727,13,16,28,175265,33172,161,1,36,True
4357,14,4,Leona,Side.red,Lane.utility,14,2042,2156,2042,7,8619,2.142857142857143,1,14,41,22710,20841,30,1,63,True
4358,4,14,Leona,Side.red,Lane.utility,25,690,1980,690,19,10822,1.3157894736842106,0,17,42,33629,46985,37,0,103,False
4359,4,3,Heimerdinger,Side.blue,Lane.bot_lane,13,4164,10744,4164,5,9303,2.8,1,14,18,104368,11379,173,3,11,True
4360,12,4,Poppy,Side.red,Lane.top_lane,5,476,476,476,8,6947,0.625,0,13,27,77739,20609,152,0,9,False
4361,4,14,Yasuo,Side.blue,Lane.mid_lane,6,439,10199,439,3,11574,4.666666666666667,8,15,14,148720,14585,181,0,13,True
4362,4,11,Zed,Side.blue,Lane.jungle,5,0,6676,0,5,13935,3.2,11,16,9,198638,30109,55,0,53,True
4363,12,4,Poppy,Side.blue,Lane.top_lane,1,4274,6308,4274,0,10453,9.0,8,14,20,111036,14597,190,1,21,True
4364,12,4,Poppy,Side.blue,Lane.top_lane,16,6480,11238,6480,3,11864,7.666666666666667,7,16,44,126310,22633,168,2,19,True
4365,14,4,Pyke,Side.red,Lane.utility,5,0,206,0,10,9307,1.3,8,11,14,23277,21840,28,0,65,False
4366,3,11,Karthus,Side.blue,Lane.jungle,9,1031,33077,1031,0,10294,13.0,4,14,12,164245,15743,17,2,21,True
4367,4,11,LeeSin,Side.red,Lane.jungle,8,1600,24207,1600,2,12299,9.0,10,15,13,159509,24791,30,3,37,True
4368,4,7,Xayah,Side.red,Lane.bot_lane,6,3011,5624,3011,3,9775,3.6666666666666665,5,13,5,105875,10978,159,1,21,True
4369,4,7,Zilean,Side.blue,Lane.utility,17,0,1256,0,7,8907,2.4285714285714284,0,14,22,49690,21581,46,0,78,False
4370,4,14,Nautilus,Side.red,Lane.utility,8,332,1023,332,7,8880,1.2857142857142858,1,14,45,24600,22730,32,0,84,True
4371,4,14,Braum,Side.blue,Lane.utility,15,671,5423,671,4,7279,3.75,0,12,29,26117,16503,31,0,70,True
4372,4,12,Ziggs,Side.blue,Lane.bot_lane,11,13338,21080,13338,6,12229,2.5,4,14,18,166906,13450,214,2,33,True
4373,4,11,Aatrox,Side.blue,Lane.jungle,2,0,15208,0,0,7250,7.0,5,10,11,97041,12115,10,0,18,True
4374,12,4,Gragas,Side.blue,Lane.mid_lane,0,0,417,0,8,3571,0.125,1,9,17,25709,12114,60,0,5,False
4375,4,11,LeeSin,Side.blue,Lane.jungle,4,0,3439,0,7,9563,2.0,10,12,18,90489,29870,18,0,25,False
4376,14,4,Leblanc,Side.red,Lane.mid_lane,3,226,226,226,5,6076,0.8,1,11,19,56024,13355,140,0,11,False
4377,4,14,Akshan,Side.red,Lane.top_lane,6,1309,10405,1309,9,13223,1.6666666666666667,9,16,4,131269,20514,162,1,25,True
4378,4,14,Zed,Side.blue,Lane.mid_lane,6,7692,11053,7692,3,14159,4.333333333333333,7,17,2,170736,14180,221,4,21,True
4379,6,4,Tryndamere,Side.blue,Lane.top_lane,4,2717,13786,2717,8,13806,1.5,8,17,15,182783,41376,210,1,39,False
4380,3,4,Ezreal,Side.red,Lane.bot_lane,7,187,187,187,9,10220,1.0,2,14,1,129017,22723,180,0,11,False
4381,12,4,TwistedFate,Side.red,Lane.mid_lane,2,930,930,930,3,7220,1.0,1,11,17,70807,11957,139,2,6,False
4382,4,12,TwistedFate,Side.red,Lane.mid_lane,4,0,649,0,5,7857,1.4,3,12,23,70470,11243,154,0,12,False
4383,4,14,Zed,Side.blue,Lane.mid_lane,3,2034,2475,2034,7,9971,1.5714285714285714,8,13,6,88912,14831,149,1,18,False
4384,12,4,Sion,Side.blue,Lane.top_lane,8,4544,6226,4544,7,12474,1.8571428571428572,5,15,58,162870,45471,197,2,31,False
4385,14,4,Irelia,Side.blue,Lane.mid_lane,10,8086,22136,8086,5,14813,3.6,8,16,14,175832,33331,226,3,33,True
4386,11,4,XinZhao,Side.red,Lane.jungle,5,0,1219,0,8,8828,1.375,6,12,29,100370,34738,7,0,17,False
4387,4,14,Nautilus,Side.red,Lane.utility,17,1015,1118,1015,6,8258,3.5,4,12,63,32329,15188,39,1,19,True
4388,4,14,Leona,Side.red,Lane.utility,13,39,39,39,11,7102,1.2727272727272727,1,12,71,20502,25747,32,0,55,False
4389,4,7,Caitlyn,Side.blue,Lane.bot_lane,8,6020,8315,6020,10,11356,1.2,4,14,17,144409,21688,178,2,14,False
4390,4,11,Rengar,Side.red,Lane.jungle,9,3058,19167,3058,6,13059,3.5,12,15,16,144046,31980,36,2,36,True
4391,4,14,Lulu,Side.blue,Lane.utility,11,936,3635,936,5,8010,2.6,2,13,28,21742,8972,16,0,78,True
4392,4,11,XinZhao,Side.blue,Lane.jungle,7,2141,24617,2141,4,12126,5.0,13,14,25,151132,31066,37,1,12,True
4393,3,4,Ezreal,Side.blue,Lane.bot_lane,9,7208,11338,7208,1,13166,17.0,8,14,5,151674,10712,210,3,23,True
4394,4,7,Kaisa,Side.blue,Lane.bot_lane,11,4562,10448,4562,6,14409,2.8333333333333335,6,15,5,214301,19827,225,3,21,False
4395,4,14,Garen,Side.red,Lane.top_lane,3,2000,2000,2000,6,11995,1.8333333333333333,8,15,20,105059,24939,159,0,17,False
4396,11,4,Nidalee,Side.blue,Lane.jungle,7,1431,30180,1431,3,13280,5.666666666666667,10,16,5,207572,30162,42,2,23,True
4397,12,4,Sylas,Side.blue,Lane.mid_lane,3,1870,1870,1870,11,7408,0.36363636363636365,1,12,13,86896,25314,153,1,14,False
4398,4,12,Irelia,Side.red,Lane.top_lane,4,1212,1212,1212,8,8577,0.875,3,13,11,92600,20470,168,1,17,False
4399,14,4,Yone,Side.red,Lane.top_lane,2,2178,4903,2178,11,10461,0.6363636363636364,5,13,18,140129,23627,170,1,11,False
4400,14,3,Yuumi,Side.red,Lane.utility,11,90,3672,90,6,5330,1.8333333333333333,0,11,8,9472,7564,4,0,24,False
4401,12,4,Jayce,Side.red,Lane.top_lane,0,1324,2092,1324,6,5977,0.3333333333333333,2,10,6,58233,11558,107,0,5,False
4402,14,4,Yone,Side.red,Lane.mid_lane,2,566,566,566,9,8841,0.5555555555555556,3,13,13,109365,19868,154,0,10,False
4403,4,7,Jhin,Side.red,Lane.bot_lane,10,2552,5799,2552,11,17879,2.1818181818181817,14,18,24,252872,35498,217,1,25,False
4404,11,4,Viego,Side.red,Lane.jungle,4,244,28507,244,7,10229,1.4285714285714286,6,13,23,140536,25678,54,0,33,False
4405,12,4,Sylas,Side.blue,Lane.mid_lane,6,2369,2482,2369,8,10853,1.625,7,14,34,130948,29851,198,0,24,False
4406,12,6,Gwen,Side.red,Lane.top_lane,1,2616,11726,2616,5,9606,0.6,2,14,6,113757,25406,177,1,24,False
4407,4,12,Renekton,Side.blue,Lane.top_lane,6,2279,6679,2279,9,9333,0.8888888888888888,2,13,14,109673,33223,162,1,21,False
4408,4,12,Sylas,Side.blue,Lane.mid_lane,4,6622,12180,6622,1,12732,18.0,14,16,25,133245,20895,155,4,24,True
4409,4,14,Rakan,Side.blue,Lane.jungle,8,437,437,437,7,7014,1.7142857142857142,4,10,20,9824,14274,9,0,52,False
4410,4,3,Lucian,Side.blue,Lane.bot_lane,4,3431,8896,3431,9,9764,0.8888888888888888,4,12,1,122722,15736,164,1,26,False
4411,4,3,Bard,Side.blue,Lane.utility,23,650,896,650,8,8455,2.875,0,15,39,18312,25633,21,0,105,True
4412,4,7,Draven,Side.red,Lane.bot_lane,5,3209,15460,3209,7,13681,1.7142857142857142,7,15,8,201187,23197,194,1,19,False
4413,4,7,Jhin,Side.red,Lane.bot_lane,2,568,1239,568,5,5080,0.8,2,9,5,34429,8112,90,0,12,False
4414,4,12,Irelia,Side.red,Lane.top_lane,5,2901,2901,2901,6,7989,0.8333333333333334,0,13,7,100975,20420,160,0,18,False
4415,7,4,Jhin,Side.blue,Lane.bot_lane,6,7345,20567,7345,1,15901,19.0,13,15,31,208240,12280,229,4,32,True
